ApplicationID,SubmissionID,ApplicantRole,AssociationCooperativeOwner,AddressNumber,StreetDirection,StreetName,StreetType,NumberofUnits,PIN,VoteDate,RecordedDate,SignedDate,Latitude,Longitude,Location,CommunityAreas,ZipCodes,Boundaries-ZIPCodes,CensusTracts,Wards
253,PB2016A00253,Authorized Agent,1250 N Dearborn Condominium Assoc,1250,N,Dearborn,ST,100,17-04-223-089-1001-1100,,,07/30/2016,41.90537901,-87.63017455,"(41.905379013702905, -87.63017455348202)",37,14926,54,17,11
252,PB2016A00252,Property Manager,Gold Coast Condominium Assoc,71,E,Division,ST,92,17-03-200-080-1001-1163,,,08/15/2016,41.90387593,-87.62596505,"(41.903875934327104, -87.62596504654397)",37,21182,54,105,11
251,PB2016A00251,Authorized Agent,400 N La Salle Condominium Assoc,400,N,La Salle,DR,448,17-09-259-022-1001-1453,,,08/15/2016,41.88922537,-87.63267412,"(41.88922537162015, -87.63267411498495)",37,4446,55,670,36
250,PB2016A00250,Authorized Agent,Scott Condominium Assoc,60-70,E,Scott,ST,62,17-03-110-011-1001-1062,,,08/16/2016,41.90500288,-87.62642131,"(41.9050028804466, -87.62642131164799)",37,14926,54,308,34
249,PB2016A00249,Authorized Agent,1414 N Wells Condominium Assoc,1414,N,Wells,ST,50,17-04-203-151-1001-1110,,05/06/1994,08/02/2016,41.90809991,-87.63476376,"(41.90809991422898, -87.63476376180397)",37,14926,54,290,46
248,PB2016A00248,Authorized Agent,Museum Park Place Condominium Assoc,1841,S,Calumet,AVE,194,17-22-310-015-1001,,07/27/2016,07/27/2016,41.85679916,-87.61898739,"(41.856799158542195, -87.61898739327104)",34,21194,40,374,9
247,PB2016A00247,Property Manager,899 S. Plymouth Court Condominium Assoc,899,S,Plymouth,CT,250,17-16-419-004-1001,,12/31/1980,08/16/2016,41.87057299,-87.62844791,"(41.87057299287796, -87.62844790993732)",38,14913,35,12,10
246,PB2016A00246,Authorized Agent,One East Scott Condominium Assoc,1,E,Scott,ST,240,17-03-112-033-1001-1239,,,08/16/2016,41.90474615,-87.62862517,"(41.904746149557816, -87.62862516757168)",37,14926,54,308,34
245,PB2016A00245,Authorized Agent,Altgeld Commons Lofts Condominium Assoc,2512,N,Bosworth,AVE,35,14-29-311-043-1001-1035,,,07/22/2016,41.92734533,-87.66716388,"(41.92734532721824, -87.66716388269737)",68,21190,16,770,40
244,PB2016A00244,Authorized Agent,2909 North Sheridan Condominium Homes,2909,N,Sheridan,RD,223,14-28-204-010-1001-1222,,01/20/2016,07/22/2016,41.93465046,-87.63921238,"(41.93465045760216, -87.63921238274351)",57,4449,22,153,25
243,PB2016A00243,Registered Agent,1528-32 North Paulina Condominium Assoc,1528-1532,N,Paulina,ST,16,17-06-203-042-1008-1024,,,08/15/2016,41.90993448,-87.67025765,"(41.90993448013824, -87.67025765377755)",25,21560,4,482,11
242,PB2016A00242,Authorized Agent,Fulton House Condominium Assoc,345,N,Canal,ST,104,17-09-306-011-1001-1116,,07/25/2016,08/16/2016,41.88816582,-87.63981481,"(41.888165819563646, -87.63981481294968)",29,14914,46,784,36
241,PB2016A00241,Authorized Agent,Hudson Place Condominium Assoc,1839-1855,N,Hudson,AVE,21,14-33-311-053-1001-1021,,08/10/2016,08/12/2016,41.91584985,-87.63980755,"(41.91584985379543, -87.6398075484967)",68,21190,16,208,34
240,PB2016A00240,President,Caravel Condominium Assoc,635,N,Dearborn,ST,124,17-09-227-033-1001-1124,,02/26/2003,07/28/2016,41.893436,-87.62955331,"(41.893435999277635, -87.6295533135753)",37,4446,55,669,36
239,PB2016A00239,Authorized Agent,619 Stratford Condominium Assoc,619,W,Stratford,PL,24,14-21-306-042-1003,,,08/01/2016,41.94493445,-87.64511235,"(41.94493445165532, -87.645112344977)",57,4449,22,169,25
238,PB2016A00238,Authorized Agent,Private Residences at Ontario Place Condo Assoc,10,E,Ontario,ST,467,17-10-111-014-1001,,,08/04/2016,41.89338887,-87.6277024,"(41.89338886697453, -87.62770240071154)",37,21182,6,626,36
237,PB2016A00237,Authorized Agent,1500 Lakeshore Drive Building Corp,1500,N,Lake Shore,DR,57,17-03-101-022-0000,,,08/15/2016,41.90959743,-87.62631221,"(41.9095974303994, -87.62631221423587)",37,14926,54,308,34
236,PB2016A00236,Owner,Bean Properties,1403-1405,N,Wells,ST,6,17-04-205-031-0000,,,08/04/2016,41.90779866,-87.63446225,"(41.90779866244772, -87.6344622532244)",37,14926,54,290,46
235,PB2016A00235,Property Manager,5040-60 N Marine Drive Condominium Assoc,5040,N,Marine,DR,30,14-08-407-022-1001-1030,,,08/09/2016,41.97458951,-87.65161345,"(41.97458951300191, -87.65161345058888)",31,22616,15,635,16
234,PB2016A00234,Property Manager,5040-60 N Marine Drive Condominium Assoc,5044,N,Marine,DR,31,14-08-407-022-1031-1061,,,08/09/2016,41.97469986,-87.65165435,"(41.97469986384238, -87.6516543505201)",31,22616,15,635,16
233,PB2016A00233,Property Manager,5040-60 N Marine Drive Condominium Assoc,5048,N,Marine,DR,45,14-08-407-022-1062-1106,,,08/09/2016,41.9748104,-87.65169518,"(41.97481039739567, -87.6516951761124)",31,22616,15,635,16
232,PB2016A00232,Property Manager,5040-60 N Marine Drive Condominium Assoc,5052,N,Marine,DR,30,14-08-407-022-1107-1136,,,08/09/2016,41.97492079,-87.65173586,"(41.974920792956645, -87.65173585885849)",31,22616,15,635,16
231,PB2016A00231,Property Manager,5040-60 N Marine Drive Condominium Assoc,5056,N,Marine,DR,30,14-08-407-022-1137-1167,,,08/09/2016,41.97503119,-87.65177654,"(41.975031188502115, -87.65177654174278)",31,22616,15,635,16
230,PB2016A00230,Property Manager,5040-60 N Marine Drive Condominium Assoc,5060,N,Marine,DR,36,14-08-407-022-1168-1203,,,08/09/2016,41.97514158,-87.65181723,"(41.975141584032094, -87.65181722476525)",31,22616,15,635,16
229,PB2016A00229,Board President,Metropolis Condominium Assoc,8,W,Monroe,ST,169,17-16-206-033-1001-1292,,02/19/2013,07/22/2016,41.88085331,-87.62804245,"(41.880853306816576, -87.62804244988821)",38,14311,34,92,36
228,PB2016A00228,Authorized Agent,Lowell House Condominium Assoc,88,W,Schiller,ST,252,17-04-209-043-1001-1252,,,08/11/2016,41.90794506,-87.63153722,"(41.90794505733977, -87.63153722184194)",37,14926,54,100,11
227,PB2016A00227,Authorized Agent,Sterling Private Residences,345,N,La Salle,DR,389,17-09-406-054-1001-1389,,,08/01/2016,41.88867136,-87.63236325,"(41.88867135885974, -87.63236324791603)",37,4446,55,670,36
226,PB2016A00226,Property Manager,Lawrence Shores Condominium Assoc,827-835,W,Lawrence,AVE,24,14-17-205-057-1001-1023,,08/03/2016,08/08/2016,41.96902702,-87.65126947,"(41.96902702198943, -87.65126947034847)",31,22616,15,19,39
225,PB2016A00225,Authorized Agent,Palmolive Building Condominium Assoc,159,E,Walton,PL,98,17-03-213-020-0000,,12/01/2005,08/11/2016,41.89991206,-87.62321104,"(41.89991205926627, -87.62321103481307)",37,21182,6,233,11
224,PB2016A00224,Authorized Agent,Wrightwood Commons Condominium Assoc,626-632,W,Wrightwood,AVE,40,14-28-305-064-1001-1098,,,08/09/2016,41.92948958,-87.64401102,"(41.92948957482113, -87.64401101742486)",68,21190,16,794,34
223,PB2016A00223,Registered Agent,Belvedere/270 E Pearson Condominium Assoc,270,E,Pearson,ST,40,17-03-228-034-4001-4042,,02/06/2006,07/20/2016,41.89777018,-87.61887119,"(41.89777018215929, -87.61887118858732)",37,21182,6,233,11
222,PB2016A00222,Authorized Agent,2626 Lakeview Condominium Assoc,2626,N,Lakeview,AVE,491,14-28-318-064-1001-1491,,07/26/2016,07/26/2016,41.93044819,-87.63944206,"(41.930448194194675, -87.63944206162061)",68,21190,16,101,34
221,PB2016A00221,President,Four Corners II Condominium Assoc,1229-1235,E,53rd,ST,21,20-11-413-020-1001-1021,,,08/10/2016,41.79935833,-87.59542711,"(41.7993583313763, -87.59542710566743)",8,21192,10,499,33
220,PB2016A00220,Property Manager,Commonwealth Plaza Condominium Assoc,330,W,Diversey,PKWY,376,14-28-206-005-1001-1376,,,08/04/2016,41.93304199,-87.63802271,"(41.93304198721907, -87.63802271094978)",57,4449,22,153,25
219,PB2016A00219,Authorized Agent,Tower Residences Condominium Assoc,1235,S,Prairie,AVE,286,17-22-110-125-1001-1680,,05/15/2006,08/01/2016,41.86609525,-87.62150205,"(41.866095250729686, -87.6215020537047)",34,14913,35,374,9
218,PB2016A00218,Authorized Agent,Summerdale Court Condominium Assoc,2921-2931,W,Summerdale,AVE,21,13-12-115-049-1002,,,08/01/2016,41.97842795,-87.70232664,"(41.97842795373461, -87.70232663487388)",6,21849,20,620,24
217,PB2016A00217,Authorized Agent,6819-35 N Seeley Ave Condominium Assoc,6819-6835,N,Seeley,AVE,38,11-31-125-024-1032,,,08/01/2016,42.0058037,-87.68181485,"(42.005803704073344, -87.68181485321868)",20,22528,12,268,27
216,PB2016A00216,Authorized Agent,Belden Condominium Assoc,549-551,W,Belden,AVE,20,14-33-111-063-1002,,,08/01/2016,41.92360056,-87.64339627,"(41.923600558754195, -87.64339626628832)",68,21190,16,745,34
215,PB2016A00215,Authorized Agent,530 Barry Condominium Assoc,530,W,Barry,AVE,32,14-28-105-079-1001,,,08/01/2016,41.93778587,-87.64314265,"(41.937785866169094, -87.64314264627636)",57,4449,22,683,25
214,PB2016A00214,Authorized Agent,Oglesby Co-Op Apt & Condominium Assoc,6901,S,Oglesby,AVE,40,20-24-420-030-1033,,,08/01/2016,41.76979742,-87.56809476,"(41.76979742024684, -87.5680947578805)",39,22538,24,142,33
213,PB2016A00213,Authorized Agent,The 609 Stratford Building Condominium Assoc,609,W,Stratford,PL,30,14-21-306-040-1029,,,08/01/2016,41.94504231,-87.64479578,"(41.94504231336872, -87.64479577901845)",57,4449,22,169,25
212,PB2016A00212,Authorized Agent,230 E Ontario Condominium Assoc,230,E,Ontario,ST,144,17-10-203-028-1007,,,08/01/2016,41.89348368,-87.62188277,"(41.89348367731226, -87.62188276840526)",37,21182,6,158,36
211,PB2016A00211,Authorized Agent,Loftworks on Wells Condominium Assoc,501-507,N,Wells,ST,16,17-09-245-016-1002,,,08/01/2016,41.89082781,-87.63390349,"(41.89082780892004, -87.633903493909)",37,4446,55,670,36
210,PB2016A00210,Authorized Agent,5057 N Kenmore Condominium Assoc,5057-5063,N,Kenmore,AVE,23,14-08-406-001-0000,,,08/01/2016,41.97494333,-87.65622882,"(41.97494333096379, -87.6562288203465)",31,22616,15,634,16
209,PB2016A00209,Authorized Agent,Grandville Garden Condominium Assoc,1746-1750,W,Granville,AVE,17,14-06-209-092-1001,,,08/01/2016,41.99448637,-87.67371972,"(41.994486368020205, -87.67371971503297)",76,4451,14,537,24
208,PB2016A00208,Authorized Agent,Plaza 32 Condominium Assoc,3232,N,Halsted,ST,129,14-20-427-044-1036,,,08/01/2016,41.94085534,-87.64944159,"(41.940855336341535, -87.64944158659914)",57,4449,22,731,25
207,PB2016A00207,Authorized Agent,Wrightwood Plaza Condominium Assoc,635-637,W,Wrightwood,AVE,10,14-28-313-058-1001,,,08/01/2016,41.92922117,-87.64420185,"(41.92922117192848, -87.64420184730002)",68,21190,16,794,34
206,PB2016A00206,Authorized Agent,Wrigleyview Village Condominium Assoc,861-883,W,Cornelia,AVE,38,14-20-410-057-1001,,,08/01/2016,41.94532416,-87.65189898,"(41.9453241602179, -87.6518989751639)",57,4449,22,731,25
205,PB2016A00205,Authorized Agent,3500 Club Condominium Assoc,3424-3460,W,Belmont,AVE,34,13-23-409-060-0000,,,08/01/2016,41.93937033,-87.71356602,"(41.93937033448838, -87.71356602170874)",22,21538,39,138,12
204,PB2016A00204,Authorized Agent,219 Stratford Condominium Assoc,619,W,Stratford,PL,24,14-21-306-042-1003,,,08/01/2016,41.94493445,-87.64511235,"(41.94493445165532, -87.645112344977)",57,4449,22,169,25
203,PB2016A00203,Authorized Agent,Ainsley Park Condominium Assoc,840-846,W,Ainslie,ST,81,14-08-413-044-1003,,,08/01/2016,41.97173054,-87.65180452,"(41.971730538693684, -87.65180452326118)",31,22616,15,635,16
202,PB2016A00202,Authorized Agent,Dearborn Terrace Condominium Assoc,816-818,N,Dearborn,ST,16,17-04-449-042-1001,,,08/01/2016,41.89719874,-87.62993468,"(41.897198743227044, -87.62993468030518)",37,14926,54,310,11
201,PB2016A00201,Authorized Agent,Paulina Courtyard,4609-4619,N,Paulina,ST,43,14-18-211-033-1005,,,08/01/2016,41.96553178,-87.67078774,"(41.96553177956818, -87.67078774252052)",31,22616,15,559,18
200,PB2016A00200,Authorized Agent,Park Edgewater Condominium Assoc,6101,N,Sheridan,RD,103,14-05-211-021-1001,,,08/01/2016,41.99247323,-87.65531238,"(41.99247322685175, -87.6553123790606)",76,4451,14,46,16
199,PB2016A00199,Authorized Agent,Pine Grove Court Condominium Assoc,3600-3608,N,Pine Grove,AVE,55,14-21-109-017-1001,,,08/01/2016,41.94793278,-87.64571191,"(41.94793278258009, -87.64571190655495)",57,21186,53,726,39
198,PB2016A00198,Authorized Agent,Rowe Building Condominium Assoc,714,S,Dearborn,ST,9,17-16-406-025-1001,,,08/01/2016,41.87304245,-87.62930403,"(41.87304245435717, -87.62930402700464)",38,14913,35,12,10
197,PB2016A00197,Authorized Agent,Dooridge Condominium Assoc,5400,S,Dorchester,AVE,16,20-11-423-068-1002,,,08/01/2016,41.79797085,-87.59189364,"(41.797970844525715, -87.59189363953735)",8,21192,10,499,33
196,PB2016A00196,Authorized Agent,Francisco Rosemont Condominium Assoc,6244-6250,N,Francisco,AVE,28,13-01-113-040-1003,,,08/01/2016,41.99525459,-87.70213457,"(41.99525459291345, -87.70213457358642)",20,4450,50,30,27
195,PB2016A00195,Authorized Agent,Greenview Park Condominium Assoc,2751-2757,N,Greenview,AVE,12,14-29-302-360-0000,,,08/01/2016,41.93209014,-87.66582654,"(41.93209014371065, -87.66582654300598)",68,21190,16,770,40
194,PB2016A00194,Authorized Agent,Lunt Ave Condo & Health Club,1327-1339,W,Lunt,AVE,38,11-32-114-034-1001,,,08/01/2016,42.00903394,-87.66476828,"(42.00903394067994, -87.6647682806523)",10,21853,9,66,5
193,PB2016A00193,Authorized Agent,LaSalle Terrace Condominium Assoc,1540,N,La Salle,DR,141,17-04-204-047-1076,,,08/01/2016,41.91035173,-87.63326947,"(41.91035173405037, -87.63326946885557)",37,14926,54,290,46
192,PB2016A00192,Authorized Agent,Lunt Court Condominium Assoc,1215-1227,W,Lunt,AVE,45,11-32-114-031-1001,,,08/01/2016,42.00906613,-87.66256389,"(42.00906613345942, -87.6625638905327)",10,21853,9,66,5
191,PB2016A00191,Authorized Agent,Pine Grove Apt Building Corp Condominium Assoc,601-611,W,Addison,ST,20,14-21-301-007-0000,,,08/01/2016,41.94780002,-87.6455745,"(41.94780001988993, -87.645574495175)",57,4449,22,692,39
190,PB2016A00190,Authorized Agent,Berwyn Court,2910-2920,W,Berwyn,AVE,21,13-12-115-048-1001,,,08/01/2016,41.97773422,-87.7019057,"(41.97773421463022, -87.70190569905618)",6,21849,20,620,24
189,PB2016A00189,Authorized Agent,6700 Crandon Condominium Assoc,6700,S,Crandon,AVE,42,20-24-404-028-1026,,,08/01/2016,41.77342766,-87.57012671,"(41.77342765473798, -87.57012670994054)",39,22538,24,134,33
188,PB2016A00188,Authorized Agent,West End Flat Condominium Assoc,3201-3209,W,Argyle,ST,24,13-11-423-027-1002,,,08/01/2016,41.97197985,-87.70863818,"(41.97197985437599, -87.70863817618536)",14,21849,20,750,20
187,PB2016A00187,Authorized Agent,Wellington Condominium Assoc,360,W,Wellington,AVE,99,14--28-202-017-1049,,,08/01/2016,41.93669689,-87.63939856,"(41.93669688764489, -87.63939855628091)",57,4449,22,683,25
186,PB2016A00186,Authorized Agent,Sheridan Shores Court Condominium Assoc,7021-7035,N,Sheridan,RD,65,11-32-111-015-1001,,,08/01/2016,42.00987906,-87.66216331,"(42.009879057192016, -87.66216330619407)",10,21853,9,267,5
185,PB2016A00185,Authorized Agent,426 West Barry Condominium Assoc,426,W,Barry,AVE,51,14-28-105-083-1001,,,08/01/2016,41.93783016,-87.64050344,"(41.93783016007838, -87.64050344028473)",57,4449,22,683,25
184,PB2016A00184,Authorized Agent,600 North Lake Shore Drive Condominium Assoc,600,N,Lake Shore,DR,400,17-10-208-009-0000,,,08/09/2016,41.89274821,-87.6146868,"(41.8927482092378, -87.6146867960138)",37,21182,6,534,36
183,PB2016A00183,Property Manager,Residences at the Joffrey Tower Condominium Assoc,8,E,Randolph,ST,184,17-10-305-011-1001-1184,,,08/09/2016,41.88460191,-87.62761418,"(41.8846019061405, -87.62761417477049)",38,14309,42,580,36
182,PB2016A00182,Authorized Agent,Museum Park Lofts HOA,125,E,13th,ST,149,17-22-105-039-1001-1300,,01/01/2004,08/01/2016,41.86568752,-87.62319362,"(41.865687520629216, -87.62319361698975)",34,14913,35,374,9
181,PB2016A00181,Authorized Agent,Armitage Place Townhomes,2330,W,Armitage,AVE,10,14-31-136-043-0000-052-0000,,,07/29/2016,41.91769703,-87.68632111,"(41.91769703099557, -87.68632110789515)",23,22535,1,324,40
180,PB2016A00180,Board Secretary,Kennelly Square Condominium Assoc,1749,N,Wells,ST,263,14-33-414-044-1001,,07/20/2016,07/25/2016,41.91433428,-87.63466147,"(41.914334277393024, -87.63466147293144)",68,21190,16,271,34
179,PB2016A00179,Property Manager,Lake Meadow Townhomes I,506-556,E,32nd,ST,38,"17-34-224-005-0000 thru     17-34-224-018-0000
17-34-224-020-0000 thru     17-34-224-033-0000
17-34-224-035-0000
17-34-224-040-0000 thru      17-34-224-045-0000
17-34-224-048-0000 thru      17-34-224-050-0000",,,08/09/2016,41.83617625,-87.61320482,"(41.83617625134183, -87.61320482014771)",1,21194,40,581,10
178,PB2016A00178,Authorized Agent,State Tower Condominium Assoc,1230,N,State,PKWY,92,17-04-224-049-1001-1184,,08/04/2016,08/10/2016,41.9048061,-87.62885569,"(41.90480610343703, -87.62885569277418)",37,14926,54,17,11
177,PB2016A00177,Board President,5445 Edgewater Plaza Condominium Assoc,5445,N,Sheridan,RD,466,14-08-203-015-1001-1466,,,07/27/2016,41.98123052,-87.65497392,"(41.981230521773085, -87.65497391765143)",76,22616,15,143,16
176,PB2016A00176,Authorized Agent,Edgewater Beach Apartment Corp,5555,N,Sheridan,RD,307,14-08-203-001-0000,,,08/04/2016,41.98341915,-87.6550316,"(41.983419146058104, -87.65503159576343)",76,22616,15,93,16
175,PB2016A00175,Secretary of Board of Directors,235 W Van Buren Condominium Assoc,235,W,Van Buren,ST,714,17-16-238-028-0000,,,08/10/2016,41.87672216,-87.63471047,"(41.876722160510816, -87.63471047025764)",38,14917,44,92,26
174,PB2016A00174,Registered Agent,Devon Place Condominium Assoc,6440,W,Devon,AVE,27,10-31-417-050-1001-1027,,,07/29/2016,41.99745058,-87.78892606,"(41.997450578306946, -87.78892606183733)",36,22243,17,657,29
173,PB2016A00173,President,Prairie District Homes Tower,1717,S,Prairie,AVE,175,17-22-304-059-1001-1388,,,08/02/2016,41.85865732,-87.62063751,"(41.85865731695245, -87.62063750651437)",34,21194,40,374,9
172,PB2016A00172,Authorized Agent,Barry Condominium Inc.,3100,N,Sheridan,RD,65,14-28-105-072-1001-1065,,,07/28/2016,41.93777921,-87.63961661,"(41.93777920619299, -87.63961661041957)",57,4449,22,683,25
171,PB2016A00171,Agent,630 N State Parkway Condominium,630,N,State,ST,171,17-09-227-030-1001-1370,,,08/05/2016,41.89331564,-87.6282612,"(41.89331563822805, -87.62826120172546)",37,4446,55,669,36
170,PB2016A00170,Authorized Agent,555 Cornelia Condominium Assoc,555,W,Cornelia,AVE,229,14-21-305-030-1001-1125       14-21-305-030-1127-1163        14-21-305-030-1165-1201        14-21-305-030-1204-1206       14-21-305-030-1208-1221       14-21-305-030-1223-1228       14-21-305-030-1230-1233,,,07/27/2016,41.94599026,-87.6443372,"(41.94599026354412, -87.6443371995947)",57,4449,22,169,39
169,PB2016A00169,Authorized Agent,River Plaza Homeowners Association,405,N,Wabash,AVE,680,17-10-132-037-1001-1693,,,07/29/2016,41.88946533,-87.62650927,"(41.889465328771564, -87.62650927363448)",37,21182,6,626,36
168,PB2016A00168,President,Plaza on DeWitt Condominium Assoc,260,E,Chestnut,ST,407,17-03-222-023-1001-1393        17-03-222-023-1395               17-03-222-023-1397               17-03-222-023-1414,,,07/28/2016,41.89856447,-87.61947058,"(41.89856447342598, -87.61947057794758)",37,21182,6,233,11
167,PB2016A00167,Authorized Agent,1260 Astor Street Building Corporation,1260,N,Astor,ST,13,17-03-109-017-0000,,,08/08/2016,41.9057055,-87.62743307,"(41.9057055008613, -87.62743307417152)",37,14926,54,308,34
166,PB2016A00166,President,El Lago Condominium Assoc,6157,N,Sheridan,RD,268,14-05-211-024-1001-1268,,,08/08/2016,41.99395802,-87.65536028,"(41.99395801696367, -87.65536027818077)",76,4451,14,46,16
165,PB2016A00165,Authorized Agent,East Point Condominium Assoc,6101,N,Sheridan,RD,160,14-05-211-021-1001-1160,,,07/28/2016,41.99247323,-87.65531238,"(41.99247322685175, -87.6553123790606)",76,4451,14,46,16
164,PB2016A00164,Authorized Agent,Hawthorne Point Condominium Assoc,1511-1525,W,Cullom,AVE,31,14-17-303-036-1001-1038,,,08/03/2016,41.95967104,-87.66818867,"(41.95967103788722, -87.66818866964154)",57,21186,53,650,18
163,PB2016A00163,Property Manager,South River Park Condominium Assoc,400,N,Clinton,ST,52,17-09-112-021-1001-1114,,08/01/2016,08/01/2016,41.88934887,-87.64067013,"(41.88934886883168, -87.6406701301137)",25,4446,55,109,36
162,PB2016A00162,Authorized Agent,Burnham Park Plaza Condominium Assoc,40,E,9th,ST,279,17-15-304-052-0000,,08/04/2016,08/09/2016,41.87066258,-87.62604791,"(41.87066257753105, -87.62604790475434)",38,14913,35,368,10
161,PB2016A00161,President,Williamsburg Gardens Homeowners Assoc,200,W,Menomonee,ST,15,14-33-408-041-1001-1014        14-33-408-041-1017,,01/30/2016,07/23/2016,41.91491439,-87.63486441,"(41.91491439281899, -87.63486441068365)",68,21190,16,271,34
160,PB2016A00160,President,University Village Lofts,1524-1525,S,Sangamon,ST,186,17-20-232-050-1001-1186,,07/01/2003,07/18/2016,41.86100194,-87.64996136,"(41.86100194107141, -87.64996136241881)",29,14920,43,97,48
159,PB2016A00159,Property Manager,One One One Condominium Assoc,111,S,Morgan,ST,166,17-17-212-016-1001-1366,,,08/04/2016,41.88004797,-87.65183157,"(41.880047970125254, -87.65183157127098)",29,14917,44,91,26
158,PB2016A00158,President,Dickens Place Condominium Assoc,2100,N,Racine,AVE,25,14-32-127-040-1001-1025,,08/01/2016,08/04/2016,41.9199355,-87.65842848,"(41.91993549831988, -87.6584284790678)",68,21190,16,210,11
157,PB2016A00157,Authorized Agent,777 Condominium Assoc,777,N,Michigan,AVE,330,17-10-200-065-1001-1329,,,08/05/2016,41.89669019,-87.62410215,"(41.89669018664823, -87.6241021540313)",37,21182,6,158,11
156,PB2016A00156,Authorized Agent,860 Lake Shore Drive Trust,860-880,N,Lake Shore,DR,235,17-03-222-015-0000               17-03-222-018-0000               17-03-222-020-0000,,,07/29/2016,41.89838112,-87.61828802,"(41.8983811242423, -87.61828801724324)",37,21182,6,233,11
155,PB2016A00155,Board President,Carl Sandburg Village Condominium Assoc #7,1555-1560,N,Sandburg,TER,616,17-04-207-087-1001-1615,,,08/02/2016,41.91093781,-87.63231755,"(41.910937813181995, -87.63231754656579)",37,14926,54,100,11
154,PB2016A00154,Authorized Agent,2930 Sheridan Tower Condominium Assoc,2930,N,Sheridan,RD,252,14-28-118-053-1004-1290,,,07/28/2016,41.9352935,-87.63953546,"(41.9352934991878, -87.63953546157597)",57,4449,22,153,25
153,PB2016A00153,Authorized Agent,Armitage Square Condominium Assoc,516-522,W,Armitage,AVE,13,14-33-130-075-1001-1013,,,08/04/2016,41.91838587,-87.64197889,"(41.91838587051992, -87.64197889351547)",68,21190,16,745,34
152,PB2016A00152,Authorized Agent,900/910 Lake Shore Drive Condominium Assoc,900-910,N,Lake Shore,DR,524,17-03-215-013-1001-1527,,10/08/2012,08/02/2016,41.89928099,-87.61889451,"(41.899280990919685, -87.61889451230181)",37,21182,6,233,11
151,PB2016A00151,Managing Agent,Wells Street Tower Condominium Assoc,701,S,Wells,ST,170,17-16-402-016-0000               17-16-402-017-0000               17-16-402-018-0000               17-16-402-019-0000,,04/29/2002,07/27/2016,41.8732557,-87.63345422,"(41.873255694732016, -87.63345421635972)",38,14917,35,12,26
150,PB2016A00150,Authorized Agent,Park Place Chicago Condominium Assoc,600,N,Kingsbury,ST,163,17-09-126-008-0000               17-09-126-021-0000               17-09-126-022-1001-1379,,,08/03/2016,41.89223372,-87.64061575,"(41.89223372222434, -87.6406157447626)",37,4446,55,652,36
149,PB2016A00149,Authorized Agent,21 East Chestnut Condominium Assoc,21,E,Chestnut,ST,162,17-03-223-023-1001,,,08/04/2016,41.8982271,-87.62731078,"(41.898227095018186, -87.62731078276174)",37,21182,6,104,11
148,PB2016A00148,Property Manager,New York Private Residences Condominium Assoc,3660,N,Lake Shore,DR,594,14-21-110-048-1001-1594         14-21-110-048-1597-2129,,,08/01/2016,41.95017257,-87.64454816,"(41.95017256462572, -87.6445481581548)",57,21186,53,726,39
147,PB2016A00147,Authorized Agent,Metropolitan Tower Condominium Assoc,310,S,Michigan,AVE,234,17-15-107-078-1001-1482,,,07/27/2016,41.87798781,-87.6244598,"(41.8779878069696, -87.62445980070322)",38,14912,29,367,36
146,PB2016A00146,Authorized Agent,Prairie House at Central Station,1515,S,Prairie,AVE,186,17-22-110-107-1101-1468,,,08/03/2016,41.86157278,-87.62066424,"(41.8615727832991, -87.62066423805882)",34,14913,35,374,9
145,PB2016A00145,President,Coronado Condominium Assoc,3900,N,Pine Grove,AVE,101,14-21-100-021-1001-1102,,,07/28/2016,41.95293853,-87.64804114,"(41.95293852945777, -87.64804113872496)",57,21186,53,690,39
144,PB2016A00144,Authorized Agent,210 E Walton Condominium Assoc,210,E,Walton,PL,5,17-03-208-024-1001-1005,,,08/01/2016,41.90016213,-87.62145472,"(41.90016213161898, -87.62145472030058)",37,21182,6,105,11
142,PB2016A00142,Community Manager/Agent,Silver Tower Chicago Condominium Assoc,303,W,Ohio,ST,229,17-09-236-030-1001-1513,,,07/28/2016,41.89225679,-87.63575413,"(41.89225678967449, -87.63575412924344)",37,4446,55,652,36
141,PB2016A00141,Board President,Metropolitan Place Condo Assoc,130,S,Canal,ST,212,17-16-108-033-1001-1212,,02/21/1997,08/02/2016,41.87961627,-87.63976452,"(41.87961626801739, -87.63976452343368)",29,14914,45,786,36
140,PB2016A00140,Board President,4300 Marine Drive Condo Assoc,4300,N,Marine,DR,90,14-16-300-027-1001-1090,,07/28/2016,08/02/2016,41.9610483,-87.64697134,"(41.96104829587564, -87.64697134397929)",31,21186,53,636,39
139,PB2016A00139,Agent,1448 N Lake Shore Drive Building Corporation,1448,N,Lake Shore,DR,52,17-03-103-021-0000,,,08/02/2016,41.90920483,-87.62623932,"(41.909204828678796, -87.62623932012059)",37,14926,54,308,34
138,PB2016A00138,President,840 North Lake Shore Drive Condominium Assoc,840,N,Lake Shore,DR,71,17-03-0228-029-8002,,09/11/2003,07/26/2016,41.89783123,-87.61790613,"(41.89783123289037, -87.61790612940916)",37,21182,6,233,11
137,PB2016A00137,Property Manager,1150 Condominium Assoc,1150,N,Lake Shore,DR,247,17-03-200-063-1001-1248,,,07/28/2016,41.90387732,-87.62511802,"(41.903877323452015, -87.6251180197913)",37,21182,54,105,11
